assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
118623100,22680136,Speculanas specularis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Speculanas,specularis,,,,"King, 1828",Near Threatened,C2a(i),3.1,Stable,Global
118626372,22701299,Thamnophilus praecox,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Thamnophilus,praecox,,,,"Zimmer, 1937",Near Threatened,D2,3.1,Decreasing,Global
118627862,22728045,Ramphiculus meridionalis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ramphiculus,meridionalis,,,,"(Meyer &amp; Wiglesworth, 1893)",Vulnerable,C2a(ii),3.1,Decreasing,Global
118629453,22733666,Geokichla dumasi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Geokichla,dumasi,,,,"(Rothschild, 1898)",Near Threatened,B1ab(v)+2ab(v),3.1,Decreasing,Global
118629788,22730062,Ninox sumbaensis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,sumbaensis,,,,"Olsen, Wink, Sauer-Gurth & Trost, 2002",Endangered,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
118632735,22695250,Trigonoceps occipitalis,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Trigonoceps,occipitalis,,,,"(Burchell, 1824)",Critically Endangered,A2bcd+3bcd,3.1,Decreasing,Global
118635121,103811335,Foudia consobrina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Foudia,consobrina,,,,"Milne-Edwards &amp; Oustalet, 1885",Near Threatened,B1ab(v)+2ab(v); C2a(ii),3.1,Decreasing,Global
118637463,103813133,Pyrrhulagra taylori,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Pyrrhulagra,taylori,,,,"(Hartert, 1896)",Near Threatened,B1ab(v)+2ab(v); C2a(ii),3.1,Decreasing,Global
118637971,22702451,Cranioleuca dissita,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Cranioleuca,dissita,,,,"Wetmore, 1957",Near Threatened,B1ab(v)+2ab(v),3.1,Decreasing,Global
118640011,22713724,Apalis lynesi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Apalis,lynesi,,,,"Vincent, 1933",Near Threatened,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Stable,Global
118641514,103758982,Sittiparus owstoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Sittiparus,owstoni,,,,"(Ijima, 1893)",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
118650884,22700052,Xolmis dominicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Xolmis,dominicanus,,,,"(Vieillot, 1823)",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
118654646,22687461,Goldmania violiceps,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Goldmania,violiceps,,,,"Nelson, 1911",Near Threatened,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
118659547,22713231,Hypsipetes borbonicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Hypsipetes,borbonicus,,,,"(J.R. Forster, 1781)",Near Threatened,"B1ab(iii,v)+2b(iii,v)",3.1,Increasing,Global
118663538,22691668,Ducula aurorae,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ducula,aurorae,,,,"(Peale, 1848)",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)",3.1,Increasing,Global
118680469,103694300,Coracina dobsoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CAMPEPHAGIDAE,Coracina,dobsoni,,,,"(Ball, 1872)",Near Threatened,C2a(i),3.1,Decreasing,Global
118683219,22710565,Aplonis brunneicapillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Aplonis,brunneicapillus,,,,"(Danis, 1938)",Vulnerable,C2a(i),3.1,Decreasing,Global
118690140,103693426,Pachycephala feminina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PACHYCEPHALIDAE,Pachycephala,feminina,,,,"Mayr, 1931",Near Threatened,A2c+3c+4c; C2a(ii),3.1,Decreasing,Global
118703579,22706508,Coracina bicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CAMPEPHAGIDAE,Coracina,bicolor,,,,"(Temminck, 1824)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
118729270,22706596,Edolisoma mindanense,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CAMPEPHAGIDAE,Edolisoma,mindanense,,,,"(Tweeddale, 1878)",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
118739069,22714757,Acrocephalus griseldis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Acrocephalus,griseldis,,,,"(Hartlaub, 1891)",Endangered,A3c,3.1,Stable,Global
118763686,103713873,Symposiachrus barbatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Symposiachrus,barbatus,,,,"(Ramsay, 1879)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
118765034,22707074,Hypothymis helenae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Hypothymis,helenae,,,,"(Steere, 1890)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
118770436,22708464,Geokichla guttata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Geokichla,guttata,,,,"(Vigors, 1831)",Endangered,C2a(i),3.1,Decreasing,Global
118772050,22685025,Psittrichas fulgidus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittrichas,fulgidus,,,,"(Lesson, 1830)",Vulnerable,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
118773701,22736232,Automolus lammi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Automolus,lammi,,,,"(Zimmer, 1947)",Endangered,C2a(i),3.1,Decreasing,Global
118775733,22698957,Hemitriccus kaempferi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Hemitriccus,kaempferi,,,,"(Zimmer, 1953)",Vulnerable,"B1ab(ii,iii,v); C2a(i)",3.1,Decreasing,Global
118785644,22705963,Corvus validus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,validus,,,,"Bonaparte, 1851",Near Threatened,A4c,3.1,Decreasing,Global
118806820,45421208,Pyrrhura leucotis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,leucotis,,,,"(Kuhl, 1820)",Vulnerable,C2a(i),3.1,Decreasing,Global
118807418,22699516,Phylloscartes ceciliae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Phylloscartes,ceciliae,,,,"Teixeira, 1987",Critically Endangered,C2a(i),3.1,Decreasing,Global
118808695,22687791,Aglaeactis castelnaudii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Aglaeactis,castelnaudii,,,,"(Bourcier & Mulsant, 1848)",Near Threatened,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
118809755,22705708,Cyanocorax coeruleus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,coeruleus,,,,"(Vieillot, 1818)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
118814893,22704154,Notiomystis cincta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NOTIOMYSTIDAE,Notiomystis,cincta,,,,"(Du Bus & Gisignies, 1839)",Vulnerable,D2,3.1,Stable,Global
118816985,22701577,Herpsilochmus pectoralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Herpsilochmus,pectoralis,,,,"Sclater, 1857",Vulnerable,"B2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
118827960,22704773,Microeca hemixantha,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PETROICIDAE,Microeca,hemixantha,,,,"Sclater, 1883",Near Threatened,B1ab(iii),3.1,Decreasing,Global
118832293,22704880,Gennaeodryas placens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PETROICIDAE,Gennaeodryas,placens,,,,"(Ramsay, 1879)",Near Threatened,C2a(i),3.1,Decreasing,Global
118837027,22711964,Sittiparus semilarvatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Sittiparus,semilarvatus,,,,"(Salvadori, 1865)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
118839279,103819224,Phyllastrephus albigula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Phyllastrephus,albigula,,,,"(Grote, 1919)",Near Threatened,B1b(i),3.1,Decreasing,Global
118845180,22729533,Lanius meridionalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LANIIDAE,Lanius,meridionalis,,,,"Temminck, 1820",Vulnerable,A2abc+3bc+4abc,3.1,Decreasing,Global
118846766,22722136,Conothraupis mesoleuca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Conothraupis,mesoleuca,,,,"(Berlioz, 1939)",Endangered,A3c,3.1,Decreasing,Global
118847061,22720940,Emberiza socotrana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,socotrana,,,,"(Ogilvie-Grant & Forbes, 1899)",Near Threatened,"B1ab(ii,iii,v); C2a(ii)",3.1,Stable,Global
118849332,22718933,Ploceus spekeoides,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Ploceus,spekeoides,,,,"Grant & Mackworth-Praed, 1947",Near Threatened,C1+2a(i),3.1,Decreasing,Global
118853621,22713830,Apalis karamojae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Apalis,karamojae,,,,"(van Someren, 1921)",Vulnerable,A3c,3.1,Decreasing,Global
118858428,22686485,Hydrochous gigas,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Hydrochous,gigas,,,,"(Hartert & Butler, 1901)",Near Threatened,C1,3.1,Decreasing,Global
118859968,22680659,Melignomon eisentrauti,ANIMALIA,CHORDATA,PICIFORMES,AVES,INDICATORIDAE,Melignomon,eisentrauti,,,,"Louette, 1981",Near Threatened,C2a(i),3.1,Decreasing,Global
118860238,22680488,Mergus squamatus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mergus,squamatus,,,,"Gould, 1864",Endangered,C2a(ii),3.1,Decreasing,Global
118863419,22686014,Touit huetii,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Touit,huetii,,,,"(Temminck, 1830)",Vulnerable,A3c,3.1,Stable,Global
118889995,22724290,Macroagelaius subalaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Macroagelaius,subalaris,,,,"(Boissonneau, 1840)",Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global
118892787,22722592,Bangsia aureocincta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Bangsia,aureocincta,,,,"(Hellmayr, 1910)",Endangered,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
118896194,22718467,Anthus hoeschi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,hoeschi,,,,"Stresemann, 1938",Near Threatened,C1,3.1,Decreasing,Global
118899364,22698777,Neodrepanis hypoxantha,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHILEPITTIDAE,Neodrepanis,hypoxantha,,,,"Salomonsen, 1933",Vulnerable,A3bc,3.1,Decreasing,Global
118900498,22701439,Myrmotherula klagesi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Myrmotherula,klagesi,,,,"Todd, 1927",Vulnerable,A3c+4ac,3.1,Decreasing,Global
118900980,103872287,Garrulax mitratus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Garrulax,mitratus,,,,"(Müller, 1835)",Near Threatened,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
118904437,22735464,Cnipodectes superrufus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Cnipodectes,superrufus,,,,"Lane, Servat, Valqui & Lambert, 2007",Vulnerable,C2a(i),3.1,Increasing,Global
118905070,22727593,Cyclopsitta coxeni,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Cyclopsitta,coxeni,,,,"Gould, 1867",Endangered,D,3.1,Stable,Global
118905827,22717663,Anthreptes rubritorques,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Anthreptes,rubritorques,,,,"Reichenow, 1905",Vulnerable,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
118908179,22705042,Lanius ludovicianus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LANIIDAE,Lanius,ludovicianus,,,,"Linnaeus, 1766",Near Threatened,A2bce+3bce+4bce,3.1,Decreasing,Global
118917907,22717153,Heteromirafra ruddi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Heteromirafra,ruddi,,,,"(Grant, 1908)",Endangered,A2c+3c+4c,3.1,Decreasing,Global
118919769,22721749,Setophaga angelae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,angelae,,,,"Kepler & Parkes, 1972",Endangered,"B1ab(ii,iii,v)",3.1,Decreasing,Global
118924982,22717443,Promerops gurneyi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PROMEROPIDAE,Promerops,gurneyi,,,,"Verreaux, 1871",Near Threatened,A2bc+3bc+4bc,3.1,Decreasing,Global
118945926,22680945,Geocolaptes olivaceus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Geocolaptes,olivaceus,,,,"(Gmelin, 1788)",Near Threatened,A2bc+3bc+4bc,3.1,Decreasing,Global
118948206,22708233,Monticola explorator,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Monticola,explorator,,,,"(Vieillot, 1818)",Near Threatened,A2bc+3bc+4bc,3.1,Decreasing,Global
118950742,22708101,Chaetops aurantius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CHAETOPIDAE,Chaetops,aurantius,,,,"Layard, 1867",Near Threatened,A2bc+3bc+4bc,3.1,Decreasing,Global
118953543,22708094,Chaetops frenatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CHAETOPIDAE,Chaetops,frenatus,,,,"(Temminck, 1826)",Near Threatened,A2bc+3bc+4bc,3.1,Decreasing,Global
118954406,22686374,Amazona vinacea,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,vinacea,,,,"(Kuhl, 1820)",Endangered,C2a(i),3.1,Decreasing,Global
118961453,22686342,Amazona auropalliata,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,auropalliata,,,,"(Lesson, 1842)",Endangered,A2acd+3cd+4acd,3.1,Decreasing,Global
118968809,22686288,Amazona rhodocorytha,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,rhodocorytha,,,,"(Salvadori, 1890)",Vulnerable,"B2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
119044104,22691900,Otis tarda,ANIMALIA,CHORDATA,OTIDIFORMES,AVES,OTIDIDAE,Otis,tarda,,,,"Linnaeus, 1758",Vulnerable,A3cd+4cd,3.1,Decreasing,Global
119051588,22713638,Schistolais leontica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Schistolais,leontica,,,,"(Bates, 1930)",Endangered,C2a(i),3.1,Decreasing,Global
119052826,22721040,Calcarius ornatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CALCARIIDAE,Calcarius,ornatus,,,,"(Townsend, 1837)",Vulnerable,A2bc+3bc+4bc,3.1,Decreasing,Global
119060447,22710485,Aplonis santovestris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Aplonis,santovestris,,,,"Harrisson & Marshall, 1937",Endangered,"B1ab(v)+2ab(v); C2a(i,ii)",3.1,Decreasing,Global
119065682,22700900,Xipholena atropurpurea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Xipholena,atropurpurea,,,,"(Wied, 1820)",Vulnerable,"B2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
119070155,22724274,Anumara forbesi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Anumara,forbesi,,,,"(Sclater, 1886)",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
119090936,22688686,Otus capnodes,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,capnodes,,,,"(Gurney, 1889)",Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(ii)",3.1,Decreasing,Global
119094742,22716864,Sylvia buryi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Sylvia,buryi,,,,"(Ogilvie-Grant, 1913)",Near Threatened,C2a(ii),3.1,Decreasing,Global
119095821,103814223,Certhidea olivacea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Certhidea,olivacea,,,,"Gould, 1837",Vulnerable,"A2bce+3bce+4bce; B1ab(iii,v)",3.1,Decreasing,Global
119106114,22681095,Dendropicos dorae,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Dendropicos,dorae,,,,"(Bates & Kinnear, 1935)",Near Threatened,C2a(ii),3.1,Decreasing,Global
119113473,22735491,Hypocnemis ochrogyna,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Hypocnemis,ochrogyna,,,,"Zimmer, 1932",Vulnerable,A2c,3.1,Decreasing,Global
119114918,22697789,Eudyptes sclateri,ANIMALIA,CHORDATA,SPHENISCIFORMES,AVES,SPHENISCIDAE,Eudyptes,sclateri,,,,"Buller, 1888",Endangered,"A2b; B2ab(ii,v)",3.1,Decreasing,Global
119142383,22723149,Rowettia goughensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Rowettia,goughensis,,,,"(Clarke, 1904)",Critically Endangered,"B1ab(ii,iii,v)",3.1,Decreasing,Global
119152739,22726086,Lybius leucogaster,ANIMALIA,CHORDATA,PICIFORMES,AVES,LYBIIDAE,Lybius,leucogaster,,,,"(Bocage, 1877)",Endangered,C2a(ii),3.1,Decreasing,Global
119169794,22732871,Apteryx rowi,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,APTERYGIDAE,Apteryx,rowi,,,,"Tennyson, Palma, Robertson, Worthy &amp; Gill, 2003",Vulnerable,D1,3.1,Increasing,Global
119170967,22681158,Leuconotopicus borealis,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Leuconotopicus,borealis,,,,"(Vieillot, 1809)",Near Threatened,C2a(i),3.1,Decreasing,Global
119177586,45353580,Apteryx mantelli,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,APTERYGIDAE,Apteryx,mantelli,,,,"Bartlett, 1851",Vulnerable,A2bce,3.1,Stable,Global
119194254,22734314,Pomarea iphis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Pomarea,iphis,,,,"Murphy & Mathews, 1928",Critically Endangered,B1ab(iii),3.1,Stable,Global
119196362,119194112,Amazilia alfaroana,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Amazilia,alfaroana,,,,"Underwood, 1896",Critically Endangered,D,3.1,Stable,Global
119196714,119194858,Poicephalus robustus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Poicephalus,robustus,,,,"(Gmelin, 1788)",Vulnerable,D1,3.1,Stable,Global
119198872,22728354,Eunymphicus uvaeensis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Eunymphicus,uvaeensis,,,,"(Layard, 1882)",Vulnerable,D2,3.1,Increasing,Global
119209742,103661238,Scytalopus gonzagai,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Scytalopus,gonzagai,,,,"Nachtigall Maurício, Belmonte-Lopes, Pacheco, Silveira, Whitney &amp; Bornschein, 2014",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)",3.1,Decreasing,Global
119211517,103728087,Cyanocorax hafferi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanocorax,hafferi,,,,"Cohn-Haft, Santos, Fernandes &amp; Ribas, 2013",Near Threatened,B2b(ii),3.1,Decreasing,Global
119211827,103818207,Sporophila beltoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,beltoni,,,,"Repenning &amp; Fontana, 2013",Vulnerable,C2a(ii),3.1,Decreasing,Global
119220243,22689089,Strix occidentalis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Strix,occidentalis,,,,"(Xantus de Vesey, 1860)",Near Threatened,A2abce+3bce+4abce; C2a(i),3.1,Decreasing,Global
119243358,22684831,Nestor notabilis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,STRIGOPIDAE,Nestor,notabilis,,,,"Gould, 1856",Endangered,A2be+4be,3.1,Decreasing,Global
119252098,103889855,Henicorhina anachoreta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Henicorhina,anachoreta,,,,"Bangs, 1899",Near Threatened,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
119259378,22690898,Leptotila conoveri,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Leptotila,conoveri,,,,"Bond & Meyer de Schauensee, 1943",Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
119264055,22705194,Vireo bairdi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,bairdi,,,,"Ridgway, 1885",Near Threatened,"B1ab(ii,iii,v)+2ab(ii,iii,v); D2",3.1,Unknown,Global
119335690,22720966,Emberiza aureola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,aureola,,,,"Pallas, 1773",Critically Endangered,A2acd+3cd+4acd,3.1,Decreasing,Global
119345695,22735022,Sheppardia aurantiithorax,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Sheppardia,aurantiithorax,,,,"Beresford, Fjeldså & Kiwe, 2004",Endangered,"B2ab(iii,v)",3.1,Decreasing,Global
119347801,22697568,Platalea minor,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,THRESKIORNITHIDAE,Platalea,minor,,,,"Temminck & Schlegel, 1849",Endangered,A3ce,3.1,Increasing,Global
119397766,22679820,Oxyura maccoa,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Oxyura,maccoa,,,,"(Eyton, 1838)",Vulnerable,A4be,3.1,Decreasing,Global
119398496,22694447,Larus relictus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,relictus,,,,"Lönnberg, 1931",Vulnerable,A3c,3.1,Decreasing,Global
119403602,22679814,Oxyura leucocephala,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Oxyura,leucocephala,,,,"(Scopoli, 1769)",Endangered,A2bcde+4bcde,3.1,Decreasing,Global
119410693,22687402,Thalurania watertonii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Thalurania,watertonii,,,,"(Bourcier, 1847)",Endangered,"B2ab(ii,iii,v); C2a(i)",3.1,Decreasing,Global
119421341,22679497,Bonasa sewerzowi,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Bonasa,sewerzowi,,,,"(Przewalski, 1876)",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
119421716,22684360,Coccyzus rufigularis,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Coccyzus,rufigularis,,,,"Hartlaub, 1852",Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
119422400,22724980,Mentocrex beankaensis,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Mentocrex,beankaensis,,,,"(Goodman, 2011)",Near Threatened,B1b(iii),3.1,Decreasing,Global
119424363,22689439,Ninox ochracea,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,ochracea,,,,"(Schlegel, 1865)",Near Threatened,C1+2a(i),3.1,Decreasing,Global
119425323,22725062,Otus nigrorum,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,nigrorum,,,,"Rand, 1950",Vulnerable,C2a(i),3.1,Decreasing,Global
119428377,22726965,Ceyx nigrirostris,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Ceyx,nigrirostris,,,,"Bourns &amp; Worcester, 1894",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
119429085,103674338,Thripophaga amacurensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Thripophaga,amacurensis,,,,"Hilty, Ascanio &amp; Whittaker, 2013",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
119431453,22700705,Laniisoma elegans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TITYRIDAE,Laniisoma,elegans,,,,"(Thunberg, 1823)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
119431971,22706369,Oriolus xanthonotus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ORIOLIDAE,Oriolus,xanthonotus,,,,"Horsfield, 1821",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
119432544,103727136,Pica asirensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Pica,asirensis,,,,"Bates, 1936",Endangered,C2a(ii),3.1,Decreasing,Global
119434401,103878509,Leiothrix laurinae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Leiothrix,laurinae,,,,"Salvadori, 1879",Endangered,A2bd+3bd+4bd,3.1,Decreasing,Global
119435091,22711179,Sitta ledanti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SITTIDAE,Sitta,ledanti,,,,"Vielliard, 1976",Endangered,"B1ab(iii,v);C2a(i)",3.1,Decreasing,Global
119445635,22724209,Agelaius xanthomus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Agelaius,xanthomus,,,,"(Sclater, 1862)",Endangered,"B2ab(iii,v)",3.1,Decreasing,Global
119450273,22724043,Cacicus koepckeae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Cacicus,koepckeae,,,,"Lowery & O'Neill, 1965",Endangered,A3c,3.1,Decreasing,Global
119452615,22729082,Calyptophilus tertius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CALYPTOPHILIDAE,Calyptophilus,tertius,,,,"Wetmore, 1929",Vulnerable,C2a(ii),3.1,Decreasing,Global
